week,index_level,max_52,ML,mean_52,std_52,mean-2.5*std,CC
1,3650.7,,,,,,0
2,3783.73,,,,,,0
3,3272.5,,,,,,0
4,3803.07,,,,,,0
5,3959.12,,,,,,0
6,3878.92,,,,,,0
7,3936.12,,,,,,0
8,3675.15,,,,,,0
9,3611.33,,,,,,0
10,3489.5,,,,,,0
11,2979.12,,,,,,0
12,2849.67,,,,,,0
13,2816.02,,,,,,0
14,2741.85,,,,,,0
15,2953.5,,,,,,0
16,2815.46,,,,,,0
17,2939.2,,,,,,0
18,2840.79,,,,,,0
19,2591.46,,,,,,0
20,2447.62,,,,,,0
21,2404.93,,,,,,0
22,2391.64,,,,,,0
23,2183.43,,,,,,0
24,2077.85,,,,,,0
25,2073.11,,,,,,0
26,2243.66,,,,,,0
27,1906.96,,,,,,0
28,1833.26,,,,,,0
29,1781.6,,,,,,0
30,1663.66,,,,,,0
31,1677.83,,,,,,0
32,1943.65,,,,,,0
33,1920.74,,,,,,0
34,1829.92,,,,,,0
35,2013.18,,,,,,0
36,1960.38,,,,,,0
37,2052.11,,,,,,0
38,1862.1,,,,,,0
39,1817.72,,,,,,0
40,1918.37,,,,,,0
41,1990.21,,,,,,0
42,2032.68,,,,,,0
43,2237.28,,,,,,0
44,2399.07,,,,,,0
45,2344.32,,,,,,0
46,2140.49,,,,,,0
47,2286.58,,,,,,0
48,2205.42,,,,,,0
49,2379.84,,,,,,0
50,2498.93,,,,,,0
51,2570.5,,,,,,0
52,2595.53,3959.12,0.6555825536988018,,,,0
53,2650.69,3959.12,0.6695149427145427,,,,0
54,2572.89,3959.12,0.649864111216634,,,,0
55,2622.93,3959.12,0.6625032835579624,,,,0
56,2789.22,3959.12,0.7045050415243791,,,,0
57,2796.12,3959.12,0.7062478530582553,,,,0
58,2740.68,3936.12,0.6962897472638029,,,,0
59,2759.71,3936.12,0.7011244575876752,,,,0
60,2939.31,3675.15,0.799779600832619,,,,0
61,2906.29,3611.33,0.8047699877884326,,,,0
62,3080.0,3489.5,0.8826479438314945,,,,0
63,3128.42,3080.0,1.0157207792207792,,,,0
64,3327.14,3128.42,1.0635208827459228,,,,0
65,3398.31,3327.14,1.0213907440023564,,,,0
66,3519.81,3398.31,1.0357530654943192,,,,0
67,3667.56,3519.81,1.0419766976058367,,,,0
68,3734.62,3667.56,1.0182846361068394,,,,0
69,3555.1,3734.62,0.9519308524026541,,,,0
70,3344.46,3734.62,0.8955288623742175,,,,0
71,3203.62,3734.62,0.8578168595466206,,,,0
72,3046.78,3734.62,0.8158206189652496,,,,0
73,3077.14,3734.62,0.8239499601030359,,,,0
74,3238.13,3734.62,0.8670574248517922,,,,0
75,3199.69,3734.62,0.8567645436483498,,,,0
76,3058.53,3734.62,0.8189668560656774,,,,0
77,3004.81,3734.62,0.8045825278073807,,,,0
78,3163.71,3734.62,0.8471303639995502,,,,0
79,3241.71,3734.62,0.8680160230491991,,,,0
80,3413.25,3734.62,0.9139484070668502,,,,0
81,3280.37,3734.62,0.8783678125217559,,,,0
82,3483.02,3734.62,0.9326303613219016,,,,0
83,3518.72,3734.62,0.9421895668100101,,,,0
84,3631.01,3734.62,0.9722568828957164,,,,0
85,3382.51,3734.62,0.9057173152824117,,,,0
86,3643.49,3734.62,0.9755985883436601,,,,0
87,3575.02,3734.62,0.9572647284061029,,,,0
88,3391.74,3734.62,0.90818878493662,,,,0
89,3424.78,3734.62,0.9170357358981638,,,,0
90,3575.68,3734.62,0.9574414532134461,,,,0
91,3480.13,3734.62,0.9318565208776262,,,,0
92,3482.74,3734.62,0.9325553871612104,,,,0
93,3366.2,3734.62,0.9013500704221581,,,,0
94,3204.16,3734.62,0.8579614525708104,,,,0
95,3153.09,3734.62,0.8442867011904827,,,,0
96,3251.28,3734.62,0.8705785327556753,,,,0
97,3281.67,3734.62,0.87871590683925,,,,0
98,3259.76,3734.62,0.8728491787651756,,,,0
99,3233.13,3734.62,0.8657186005537378,,,,0
100,3293.87,3734.62,0.8819826381265028,,,,0
101,3275.0,3734.62,0.8769299152256455,,,,0
102,3407.35,3734.62,0.912368594395146,,,,0
103,3379.17,3734.62,0.9048229806513113,,,,0
104,3356.33,3734.62,0.8987072312577986,0.8717241795633801,0.1035032837011508,0.716469254011654,0
105,3190.0,3734.62,0.8541699021587204,0.8763996541318224,0.09893883790875099,0.727991397268696,0
106,3067.37,3734.62,0.8213338974246376,0.8799507110442103,0.09458586033779386,0.7380719205375195,0
107,2836.79,3734.62,0.7595926760955599,0.8832482069328258,0.08924535471752795,0.7493801748565339,0
108,2868.02,3734.62,0.7679549726612078,0.8851153106354718,0.08547244635921852,0.756906641096644,0
109,2768.79,3734.62,0.7413846656420198,0.8863355016188724,0.08326799962866133,0.7614335021758805,1
110,2850.3,3734.62,0.763210179348903,0.8870112095531757,0.0819094417853947,0.7641470468750836,1
111,2744.39,3734.62,0.7348512030675142,0.8882981409394275,0.07933953916624938,0.7692888321900534,1
112,2758.87,3734.62,0.7387284382346798,0.888946732198655,0.07790428848237974,0.7720902994750855,1
113,2696.17,3734.62,0.7219395815370775,0.8877726713794639,0.07971346567534136,0.7682024728664518,1
114,2736.29,3734.62,0.7326823077046661,0.8861797789515532,0.08219361353286718,0.7628893586522525,1
115,2534.11,3734.62,0.6785456083885376,0.8832958244106528,0.0849061536290063,0.7559365939671434,1
116,2647.1,3734.62,0.7088003598759713,0.8768116865100327,0.08743196717941648,0.7456637357409079,1
117,2616.13,3734.62,0.7005076821738223,0.8699901379933029,0.08641095743308667,0.7403737018436729,1
118,2793.08,3734.62,0.7478886740819681,0.8638193098812157,0.08684351228228672,0.7335540414577856,0
119,2868.85,3734.62,0.7681772174946848,0.858283456200209,0.08482007459258413,0.7310533443113327,0
120,2897.66,3734.62,0.7758915231000745,0.8530180815826868,0.08163176143585663,0.7305704394289019,0
121,2855.55,3643.49,0.7837403149178399,0.8483566755633258,0.07888394894937363,0.7300307521392654,0
122,2898.33,3643.49,0.7954818045335653,0.8451222421501561,0.0779970097912407,0.728126727463295,0
123,2858.57,3643.49,0.7845691905288612,0.8431982602686051,0.07796317221497143,0.726253501946148,0
124,2920.21,3643.49,0.801487035781627,0.8417896512490329,0.07835459298815882,0.7242577617667947,0
125,2932.55,3643.49,0.8048738983776544,0.8415140054185787,0.07847286449226103,0.7238047086801871,0
126,2861.37,3643.49,0.7853376844728543,0.8411471580777061,0.0786010673599464,0.7232455570377865,0
127,2857.48,3643.49,0.7842700268149495,0.8395756246088804,0.07888928049263672,0.7212417038699253,0
128,2935.57,3643.49,0.8057027739886757,0.8381814992851612,0.07921943106567018,0.7193523526866559,0
129,3044.23,3643.49,0.8355258282580713,0.8379264207836804,0.07930382292758835,0.7189706863922979,0
130,3327.68,3643.49,0.913322116981246,0.8385214842538861,0.07916468901084302,0.7197744507376216,0
131,3378.66,3643.49,0.9273141960043805,0.8397944025804572,0.07983515030629418,0.720041677121016,0
132,3379.98,3643.49,0.9276764860065487,0.8409347520603645,0.08066535157543964,0.719936724697205,0
133,3520.8,3643.49,0.9663262421469526,0.8411987535784357,0.08093102322604637,0.7198022187393661,0
134,3291.83,3643.49,0.9034826498769037,0.8428902618404587,0.08262458490696534,0.7189533844800107,0
135,3178.85,3643.49,0.8724739192367758,0.842329728928055,0.08210105410764369,0.7191781477665895,0
136,3194.85,3643.49,0.8768653132024515,0.8409890433978006,0.08100023669688514,0.7194886883524728,0
137,3158.16,3643.49,0.8667952979149113,0.8391545901344684,0.07902516666213014,0.7206168401412731,0
138,3161.98,3643.49,0.8678437432242164,0.838406089800478,0.0785653349279431,0.7205580874085634,0
139,3225.66,3575.68,0.9021109271523179,0.8363338812404886,0.07626316764985337,0.7219391297657085,0
140,3162.96,3575.68,0.8845758009665295,0.8352732312163772,0.07492001732979499,0.7228932052216848,0
141,3128.26,3575.68,0.8748713531412208,0.8348191353707984,0.07454000132620625,0.7230091333814891,0
142,3166.62,3575.68,0.8855993824950779,0.8340082818562418,0.0738542846330128,0.7232268549067226,0
143,3091.86,3520.8,0.8781697341513293,0.8326267035731962,0.07215232548539559,0.7243982153451028,0
144,2983.46,3520.8,0.847381276982504,0.8315942653669212,0.07108073901745647,0.7249731568407365,0
145,3036.74,3520.8,0.8625142013178821,0.8299563017096385,0.06967608726259054,0.7254421708157527,0
146,3077.28,3520.8,0.8740286298568507,0.8292094580730177,0.06910159560055026,0.7255570646721923,0
147,3120.96,3520.8,0.8864349011588275,0.8295184422515953,0.06926839993535988,0.7256158423485555,0
148,3211.88,3520.8,0.9122585775960009,0.8303289845586789,0.06968991426073015,0.7257941131675837,0
149,3197.62,3520.8,0.908208361735969,0.8311305238825312,0.07039801628267206,0.7255334994585231,0
150,3270.67,3520.8,0.9289564871620086,0.8316976864766988,0.07090587698244061,0.725338871003038,0
151,3247.38,3520.8,0.9223415132924335,0.8327766731766378,0.07196337615334046,0.7248316089466271,0
152,3215.69,3520.8,0.9133407180186321,0.8338655753446899,0.07289397835077324,0.72452460781853,0
153,3294.48,3520.8,0.9357191547375596,0.8344686153426154,0.07342760506515382,0.7243272077448847,0
154,3272.73,3520.8,0.9295415814587593,0.8355991776409215,0.07453838559835825,0.7237915992433841,0
155,3353.36,3520.8,0.9524426266757555,0.8359294273921447,0.07492224437606292,0.7235460608280504,0
156,3358.94,3520.8,0.9540274937514202,0.8368451898156917,0.07606316692089697,0.7227504394343462,0
157,3299.94,3520.8,0.9372699386503067,0.8379090410174921,0.07732181300944047,0.7219263215033314,0
158,3192.72,3520.8,0.9068166325835036,0.8395071186423303,0.07851403935712921,0.7217360596066364,0
159,3121.4,3520.8,0.8865598727561917,0.8411510173953857,0.07901935142991798,0.7226219902505087,0
160,3128.09,3520.8,0.8884600090888435,0.8435926942542439,0.07840907575073734,0.7259790806281379,0
161,3121.6,3520.8,0.8866166780277209,0.8459100988009293,0.07790893291903202,0.7290466994223812,0
162,2963.31,3520.8,0.8416581458759372,0.8487030221160391,0.07668189074753874,0.733680185994731,0
163,2986.35,3520.8,0.8482021131561008,0.8502116368569437,0.07573275862254661,0.7366124989231237,0
164,2961.93,3520.8,0.8412661895023857,0.8523914620509548,0.07395771320782427,0.7414548922392185,0
165,2892.16,3520.8,0.8214496705294251,0.8543633418830261,0.07221417044580168,0.7460420862143236,0
166,3027.47,3520.8,0.8598812769825038,0.8562769974405714,0.06991816455824984,0.7513997506031966,0
167,3049.75,3520.8,0.8662093842308566,0.8587231314651452,0.06769919544637061,0.7571743382955893,0
168,3109.18,3520.8,0.8830890706657577,0.8623320502313436,0.06272521385398847,0.768244229450361,0
169,3128.89,3520.8,0.8886872301749602,0.8656837562080703,0.05890034530754745,0.777333238246749,0
170,3067.99,3520.8,0.8713900249943194,0.8693025936696306,0.05414157507435568,0.7880902310580971,0
171,2972.08,3520.8,0.8441490570324925,0.8716776196487144,0.051347817471071054,0.7946558934421077,0
172,2897.42,3520.8,0.822943649170643,0.873138616562903,0.04938861705039985,0.7990556909873032,0
173,2875.37,3520.8,0.8166808679845489,0.8740434651411833,0.04798303881640035,0.8020689069165827,0
174,2807.66,3520.8,0.7974494433083389,0.8746769373155429,0.046974318057512204,0.8042154602292746,1
175,2901.22,3520.8,0.8240229493296977,0.87471477652275,0.046910021657188064,0.8043497440369679,0
176,2803.85,3520.8,0.7963673028857077,0.8754735026535351,0.04572757283748865,0.8068821433973021,1
177,2751.1,3520.8,0.7813849125198817,0.8753750462516906,0.045895201656373674,0.8065322437671301,1
178,2733.99,3520.8,0.7765252215405588,0.8749233349851951,0.04671103691152776,0.8048567796179035,1
179,2669.48,3520.8,0.7582026812088162,0.8747538645441892,0.047057135887907026,0.8041681607123287,1
180,2581.35,3520.8,0.7331714383094751,0.874252569436379,0.048165739583409674,0.8020039600612645,1
181,2653.78,3520.8,0.7537434673937742,0.8728577360579328,0.051147710723806326,0.7961361699722234,1
182,2507.88,3520.8,0.7123040218132243,0.8712849983490041,0.05352045959956064,0.7910043089496631,1
183,2709.02,3520.8,0.7694330833901386,0.867419265749619,0.057533821040063035,0.7811185341895245,1
184,2763.75,3520.8,0.7849778459441036,0.8643830905070373,0.05846931544429397,0.7766791173405964,0
185,2695.0,3520.8,0.7654510338559418,0.8616388858904519,0.05878829548008518,0.7734564426703241,1
186,2606.5,3358.94,0.7759888536264417,0.8577759011156249,0.058372692112234,0.7702168629472739,0
187,2569.97,3358.94,0.7651133988698815,0.8553240973415774,0.05908839421723994,0.7666915060157176,1
188,2557.31,3358.94,0.7613443526826915,0.8532594719499064,0.06033981376112201,0.7627497513082233,1
189,2503.46,3358.94,0.7453125093035303,0.8510379150168341,0.061567763779779565,0.7586862693471648,1
190,2390.13,3358.94,0.7115726985298934,0.8487017075435384,0.06324025518635416,0.7538413247640071,1
191,2359.16,3358.94,0.7023525278808195,0.8456964951455704,0.06596703626900097,0.746745940742069,1
192,2345.74,3358.94,0.6983572198372104,0.8418549874672725,0.06838926572230646,0.7392710888838128,1
193,2290.6,3358.94,0.6819413267280748,0.8382738609070934,0.07093650074977167,0.7318691097824359,1
194,2394.33,3358.94,0.7128230929995772,0.8345636680914559,0.07396554858835988,0.723615345208916,1
195,2504.09,3358.94,0.7455000684739829,0.8312410471396193,0.0754928998916238,0.7180016973021837,0
196,2506.09,3358.94,0.7460954944119276,0.828689707415055,0.07611508353338386,0.7145170821149792,0
197,2533.62,3358.94,0.7542915324477364,0.8267419039040823,0.07691910028888166,0.7113632534707598,0
198,2537.09,3358.94,0.7553245964500706,0.8246606987335027,0.07739485124178982,0.7085684218708179,0
199,2648.02,3358.94,0.7883498960981739,0.8223779288602954,0.07766032643491397,0.7058874392079244,0
200,2679.93,3358.94,0.7978499169380816,0.8204916787629751,0.07726413061497846,0.7045954828405074,0
201,2664.3,3358.94,0.7931966632330438,0.8182915122118614,0.07622165913847023,0.703959023504156,0
202,2623.52,3358.94,0.7810559283583511,0.8160797487791129,0.07522347625324129,0.703244534399251,0
203,2552.94,3358.94,0.7600433470082824,0.8132355072636579,0.0736515358491828,0.7027582034898837,0
204,2454.9,3358.94,0.7308555675302327,0.8101143886812705,0.07236491389553554,0.7015670178379672,0
205,2519.83,3358.94,0.7501860706056077,0.8066050588641859,0.07168238824372418,0.6990814764985996,0
206,2580.45,3358.94,0.7682334307847117,0.8030371149385714,0.0697203496389878,0.6984565904800898,0
207,2626.84,3358.94,0.7820443354153394,0.7999350351179166,0.06753572917351681,0.6986314413576414,0
208,2626.16,3358.94,0.7818418905964382,0.7966581449013703,0.06403398999741736,0.7006071599052442,0
209,2715.88,3299.94,0.8230089031921792,0.7933468833022361,0.06006568357059506,0.7032483579463435,0
210,2636.92,3192.72,0.8259164599463781,0.7911495556972722,0.05669269139167022,0.7061105186097668,0
211,2573.98,3128.89,0.8226495658204668,0.789593783146558,0.0545248867097947,0.707806453081866,0
212,2573.1,3128.89,0.8223683159203423,0.7883647387824095,0.052995160792388016,0.7088719975938276,0
213,2633.0,3128.89,0.8415124852583504,0.7870937446830152,0.0513133431422951,0.7101237299695725,0
214,2524.33,3128.89,0.8067813186145886,0.7862263563605273,0.049961451928805724,0.7112841784673187,0
215,2568.05,3128.89,0.8207543250162199,0.7855556481439628,0.049434034404015316,0.7114045965379399,0
216,2512.19,3128.89,0.8029013484015098,0.7850278060643496,0.048895605241345834,0.7116843982023309,0
217,2461.61,3128.89,0.7867358711875458,0.7842900206585638,0.048316398696283396,0.7118154226141387,0
218,2472.61,3128.89,0.7902514949390999,0.7836224475942968,0.048031885271768125,0.7115746196866446,0
219,2450.63,3128.89,0.7832266394791764,0.7822834133242312,0.04681952430960068,0.7120541268598302,0
220,2398.46,3128.89,0.7665529948320331,0.7806875913097758,0.045292157499190785,0.7127493550609897,0
221,2349.11,3128.89,0.7507806282739247,0.7784465129283581,0.042948421742920365,0.7140238803139776,0
222,2353.74,3067.99,0.7671928526494545,0.7757944628917995,0.04017597654697304,0.71553049807134,0
223,2399.75,2972.08,0.8074311593227639,0.7737906711159367,0.03784546763204617,0.7170224696678674,0
224,2313.48,2901.22,0.7974162593667492,0.7730845576984419,0.036836071252817924,0.717830450819215,0
225,2275.68,2901.22,0.7843872577743156,0.7725936463560592,0.03632513158847539,0.7181059489733461,0
226,2204.87,2901.22,0.7599802841563205,0.7719726153904779,0.03582928620784766,0.7182286860787064,0
227,2317.18,2901.22,0.7986915849194477,0.7712520546375544,0.035683349690126515,0.7177270301023646,0
228,2315.54,2803.85,0.8258430372523494,0.7707649130142803,0.03511722504390664,0.7180890754484204,0
229,2199.06,2763.75,0.7956797829036635,0.7713317540597926,0.03577040171469778,0.7176761514877459,0
230,2293.11,2763.75,0.8297096336499322,0.7716066554133268,0.03590385702550817,0.7177508698750645,0
231,2304.53,2763.75,0.8338417005879694,0.7726294325692764,0.036793222521719765,0.7174395987866967,0
232,2332.47,2763.75,0.8439511533242876,0.7740840290957985,0.03769578661286347,0.7175403491765033,0
233,2247.91,2763.75,0.8133550429669832,0.776214408230699,0.03846086906631857,0.7185231046312212,0
234,2306.77,2763.75,0.8346521935775667,0.7773607846840298,0.03866581485947218,0.7193620623948216,0
235,2240.92,2763.75,0.8108258706467661,0.7797136341410366,0.03835064318922063,0.7221876693572056,0
236,2177.24,2763.75,0.7877847127996381,0.7805096492805871,0.03856207009121148,0.7226665441437699,0
237,2192.68,2715.88,0.8073552587006789,0.7805636274893474,0.03857041078487958,0.722708011312028,0
238,2139.66,2715.88,0.7878330412242072,0.7813694779671307,0.038686051210379,0.7233404011515623,0
239,2246.76,2715.88,0.8272677732447679,0.7815972508055494,0.03868861797923693,0.723564323836694,0
240,2355.87,2715.88,0.8674425968746777,0.7827925272358356,0.03912700657131416,0.7241020173788644,0
241,2372.0,2715.88,0.873381739988512,0.7848328780856816,0.04072051736552307,0.7237521020373969,0
242,2480.05,2715.88,0.9131662665508049,0.7872957479065466,0.0421318683381173,0.7240979453993706,0
243,2524.41,2715.88,0.9294998306258008,0.791172547291564,0.04424922293524676,0.7247987128886939,0
244,2483.23,2715.88,0.9143371577536562,0.7955407646520445,0.046465440019037164,0.7258426046234887,0
245,2595.44,2715.88,0.9556534162039559,0.7996942249965914,0.0472543743069321,0.7288126635361932,0
246,2571.67,2715.88,0.9469011885650324,0.8049579190249736,0.049089465750005924,0.7313237203999647,0
247,2743.32,2715.88,1.0101035391843527,0.8094594208627709,0.05116369742657939,0.7327138747229018,0
248,2771.73,2743.32,1.0103560649140457,0.8145479491456625,0.05744984886528994,0.7283731758477276,0
249,2596.6,2771.73,0.9368156350005231,0.8196298831937804,0.06272205521307574,0.7255468003741667,0
250,2668.84,2771.73,0.9628787796791174,0.8231399620890261,0.0640862765686047,0.727010547236119,0
251,2606.93,2771.73,0.9405425492382014,0.8271313886895848,0.06620810463725546,0.7278192317337016,0
252,2539.87,2771.73,0.9163482734609792,0.8300581704807392,0.06780476898982711,0.7283510169959985,0
253,2618.31,2771.73,0.9446482882531848,0.8323369850292562,0.06868661371469917,0.7293070644572075,0
254,2495.08,2771.73,0.9001886908176482,0.8352495162796436,0.0701889819483115,0.7299660433571764,0
255,2483.55,2771.73,0.8960288339773355,0.8375405309423225,0.07032952815367616,0.7320462387118083,0
256,2462.11,2771.73,0.8882935928102665,0.8401556364609581,0.0699184147421804,0.7352780143476876,0
257,2533.83,2771.73,0.9141691290277191,0.8431832907932665,0.06848671125960107,0.7404532239038649,0
258,2447.31,2771.73,0.8829539673777749,0.8463368111475378,0.06789341313912572,0.7444966914388492,0
259,2492.91,2771.73,0.8994057862778841,0.848542975312789,0.06716571235167709,0.7477944067852733,0
260,2540.84,2771.73,0.9166982353981088,0.8507999262909149,0.06685849207517255,0.7505121881781561,0
261,2592.05,2771.73,0.9351740609655342,0.8533933175371009,0.06674660853293708,0.7532734047376952,0
262,2597.23,2771.73,0.9370429298669062,0.855550339801973,0.06755296134364125,0.7542208977865111,0
263,2606.43,2771.73,0.9403621564871036,0.8576873873004447,0.06835015451833698,0.7551621555229392,0
264,2484.16,2771.73,0.8962489131336746,0.8599510909671111,0.06911200441392179,0.7562830843462284,0
265,2416.77,2771.73,0.871935578140728,0.861371871682752,0.06908364149683806,0.7577464094374948,0
266,2317.39,2771.73,0.8360807149325511,0.8619569311612592,0.06904096865470334,0.7583954781792042,0
267,2200.64,2771.73,0.7939590075512405,0.8625203810904508,0.06870056434328814,0.7594695345755186,0
268,2226.85,2771.73,0.8034151955637814,0.8620050865238166,0.06911919168456171,0.758326298996974,0
269,2275.37,2771.73,0.8209205081303013,0.8620149682000141,0.06911061239135216,0.7583490496129859,0
270,2190.48,2771.73,0.7902934268489356,0.8626723650642979,0.06854073546593416,0.7598612618653966,0
271,2224.01,2771.73,0.8023905647375467,0.8626731714471793,0.06853986696784276,0.7598633709954151,0
272,2247.26,2771.73,0.8107788276635892,0.8630417084713786,0.06815474897159353,0.7608095850139883,0
273,2286.01,2771.73,0.8247592658736602,0.863892205256601,0.06719627135698122,0.7630977982211292,0
274,2304.14,2771.73,0.8313003070284624,0.8653148713642883,0.06551667865710388,0.7670398533786325,0
275,2286.93,2771.73,0.8250911885356799,0.866547707025423,0.06422451739559444,0.7702109309320314,0
276,2313.91,2771.73,0.8348251813849111,0.8668873229718254,0.06395189666736543,0.7709594779707772,0
277,2357.78,2771.73,0.8506528413662227,0.8676067253183285,0.06336278050715012,0.7725625545576034,0
278,2488.9,2771.73,0.8979590364140808,0.8688810634643266,0.0623139504217336,0.7754101378317262,0
279,2432.51,2771.73,0.8776143419452833,0.871534501007745,0.06049703931352582,0.7807889420374563,0
280,2394.97,2771.73,0.8640704541928687,0.873052246335165,0.05961733684001605,0.7836262410751409,0
281,2409.04,2771.73,0.8691467062087577,0.8737873889686365,0.05925839561773613,0.7848997955420323,0
282,2468.51,2771.73,0.890602620024317,0.8752002144168115,0.05822646320457951,0.7878605196099422,0
283,2426.05,2771.73,0.8752836676011012,0.8763712333855497,0.05790507888607136,0.7895136150564426,0
284,2368.56,2771.73,0.8545421090798887,0.8771681942896483,0.0575926023661819,0.7907792907403755,0
285,2384.96,2771.73,0.860458991315893,0.8773718665157177,0.05749146757676751,0.7911346651505665,0
286,2307.95,2771.73,0.8326748997918267,0.8782777116762737,0.056830317409011046,0.793032235562757,0
287,2350.73,2771.73,0.8481093035757451,0.8782396867957787,0.05686073272949424,0.7929485877015373,0
288,2397.96,2771.73,0.8651492028444329,0.8789566758905667,0.056225521876351256,0.7946183930760398,0
289,2438.94,2771.73,0.8799341927243995,0.8804444545452743,0.054770464533290826,0.798288757745338,0
290,2452.29,2771.73,0.8847506791787079,0.8818402032764998,0.053787330111674546,0.801159208108988,0
291,2406.64,2771.73,0.8682808210034887,0.8837040040063939,0.052119284394615426,0.8055250774144708,0
292,2278.14,2771.73,0.8219198839713825,0.8844927164632923,0.0515557739155974,0.8071590555898962,0
293,2303.48,2771.73,0.8310621885970134,0.8836172796766906,0.05223301667066549,0.8052677546706923,0
294,2290.78,2771.73,0.8264802127191322,0.882803442149931,0.05272301273099502,0.8037189230534385,0
295,2204.85,2771.73,0.7954779145154831,0.8811364026531681,0.05311316361989968,0.8014666572233186,1
296,2178.49,2771.73,0.7859676086776128,0.878559058112585,0.05396519401272625,0.7976112670934956,1
297,2245.68,2771.73,0.8102087865701204,0.8760904129380459,0.05521802697135055,0.7932633724810201,0
298,2202.45,2771.73,0.7946120293102141,0.8732934008297027,0.05479084338253813,0.7911071357558955,0
